Title,IR,FlowHt,Const,Var,Sand,Ash,delIR,delFlow
S90A10,0.8245,50.4263,1,0,0.9,0.1,-0.0130 ,2.9263 
S90A10,0.811,53.3409,1,0,0.9,0.1,-0.0135 ,2.9146 
S90A10,0.797,56.2326,1,0,0.9,0.1,-0.0140 ,2.8917 
S90A10,0.7825,59.0905,1,0,0.9,0.1,-0.0145 ,2.8579 
S90A10,0.7675,61.9038,1,0,0.9,0.1,-0.0150 ,2.8133 
S90A10,0.752,64.6618,1,0,0.9,0.1,-0.0155 ,2.7580 
S90A10,0.736,67.3543,1,0,0.9,0.1,-0.0160 ,2.6925 
S90A10,0.7195,69.9715,1,0,0.9,0.1,-0.0165 ,2.6172 
S90A10,0.7025,72.504,1,0,0.9,0.1,-0.0170 ,2.5325 
S90A10,0.685,74.9428,1,0,0.9,0.1,-0.0175 ,2.4388 
S90A10,0.667,77.2797,1,0,0.9,0.1,-0.0180 ,2.3369 
S90A10,0.6485,79.507,1,0,0.9,0.1,-0.0185 ,2.2273 
S90A10,0.6295,81.6178,1,0,0.9,0.1,-0.0190 ,2.1108 
S90A10,0.61,83.606,1,0,0.9,0.1,-0.0195 ,1.9882 
S90A10,0.59,85.4665,1,0,0.9,0.1,-0.0200 ,1.8605 
S90A10,0.5695,87.195,1,0,0.9,0.1,-0.0205 ,1.7285 
S90A10,0.5485,88.7885,1,0,0.9,0.1,-0.0210 ,1.5935 
S90A10,0.527,90.2449,1,0,0.9,0.1,-0.0215 ,1.4564 
S90A10,0.505,91.5635,1,0,0.9,0.1,-0.0220 ,1.3186 
S90A10,0.4825,92.745,1,0,0.9,0.1,-0.0225 ,1.1815 
S90A10,0.4595,93.7913,1,0,0.9,0.1,-0.0230 ,1.0463 
S90A10,0.436,94.706,1,0,0.9,0.1,-0.0235 ,0.9147 
S90A10,0.412,95.4942,1,0,0.9,0.1,-0.0240 ,0.7882 
S90A10,0.3875,96.1629,1,0,0.9,0.1,-0.0245 ,0.6687 
S90A10,0.3625,96.7208,1,0,0.9,0.1,-0.0250 ,0.5579 
S90A10,0.337,97.1784,1,0,0.9,0.1,-0.0255 ,0.4576 
S90A10,0.311,97.5485,1,0,0.9,0.1,-0.0260 ,0.3701 
S90A10,0.2845,97.8459,1,0,0.9,0.1,-0.0265 ,0.2974 
S90A10,0.2575,98.0876,1,0,0.9,0.1,-0.0270 ,0.2417 
S90A10,0.23,98.2931,1,0,0.9,0.1,-0.0275 ,0.2055 
S90A10,0.202,98.4842,1,0,0.9,0.1,-0.0280 ,0.1911 
S90A10,0.1735,98.6853,1,0,0.9,0.1,-0.0285 ,0.2011 
